"gbifID","species","longitude","latitude","year","month","day","countryCode","accepted_name"
"2629871197","Diplacus aurantiacus",-116.55,31.86667,1982,4,24,"MX","Diplacus aurantiacus"
"2629864152","Diplacus aurantiacus",-116.66667,31.9,1982,5,12,"MX","Diplacus aurantiacus"
"2629928243","Diplacus aurantiacus",-116.6,31.9,1982,5,12,"MX","Diplacus aurantiacus"
"2629930242","Diplacus aurantiacus",-116.55,31.86667,1982,5,24,"MX","Diplacus aurantiacus"
"2629930243","Diplacus aurantiacus",-116.55,31.86667,1982,5,24,"MX","Diplacus aurantiacus"
"3323486383","Diplacus aurantiacus",-116.478682,31.891327,1979,5,16,"MX","Diplacus aurantiacus"
"2629905047","Diplacus aurantiacus",-116.73309,31.93705,1978,6,11,"MX","Diplacus aurantiacus"
"3053417610","Diplacus aurantiacus",-116.8567,32.0163,1978,6,11,"MX","Diplacus aurantiacus"
"3307665409","Diplacus aurantiacus",-116.933,32.283,1975,6,8,"MX","Diplacus aurantiacus"
"3323486115","Diplacus aurantiacus",-116.933333,32.283333,1975,6,8,"MX","Diplacus aurantiacus"
"176982113","Diplacus aurantiacus",-116.536853,32.30074,1974,3,23,"MX","Diplacus aurantiacus"
"2422386240","Diplacus aurantiacus",-116.7,31.71667,1974,6,3,"MX","Diplacus aurantiacus"
"2629903935","Diplacus aurantiacus",-116.7211,31.7378,1974,6,3,"MX","Diplacus aurantiacus"
"2629909432","Diplacus aurantiacus",-118.2792,28.9792,1971,5,22,"MX","Diplacus aurantiacus"
"3125265367","Diplacus aurantiacus",-118.2792,28.9792,1971,5,22,"MX","Diplacus aurantiacus"
"1896063318","Diplacus aurantiacus",-116.621111,32.546111,1971,6,7,"MX","Diplacus aurantiacus"
"2629887553","Diplacus aurantiacus",-116.625087,32.567165,1971,6,7,"MX","Diplacus aurantiacus"
"2430202943","Diplacus aurantiacus",-118.279167,28.979167,1970,4,16,"MX","Diplacus aurantiacus"
"2629846354","Diplacus aurantiacus",-118.27917,28.97916,1970,4,16,"MX","Diplacus aurantiacus"
"2430483418","Diplacus aurantiacus",-116.833333,32.075,1969,5,31,"MX","Diplacus aurantiacus"
"2629870504","Diplacus aurantiacus",-116.8506,32.0851,1969,5,31,"MX","Diplacus aurantiacus"
"3323486388","Diplacus aurantiacus",-116.833333,32.075,1969,5,31,"MX","Diplacus aurantiacus"
"2430049391","Diplacus aurantiacus",-116.5,31.466667,1966,5,29,"MX","Diplacus aurantiacus"
"2430320134","Diplacus aurantiacus",-116.316667,31.3,1966,5,30,"MX","Diplacus aurantiacus"
"2629863454","Diplacus aurantiacus",-116.5,31.4667,1966,5,29,"MX","Diplacus aurantiacus"
"2629866493","Diplacus aurantiacus",-116.3167,31.3,1966,5,30,"MX","Diplacus aurantiacus"
"2643335466","Diplacus aurantiacus",-113.63,28.78,1960,3,30,"MX","Diplacus aurantiacus"
"1895374545","Diplacus aurantiacus",-116.333333,31.2,1960,5,14,"MX","Diplacus aurantiacus"
"2430207793","Diplacus aurantiacus",-116.333333,31.2,1960,5,14,"MX","Diplacus aurantiacus"
"2629929519","Diplacus aurantiacus",-116.333,31.2,1960,5,14,"MX","Diplacus aurantiacus"
"2807240553","Diplacus aurantiacus",-116.33333,31.2,1960,5,14,"MX","Diplacus aurantiacus"
"2629913599","Diplacus aurantiacus",-118.27083,28.95,1958,4,29,"MX","Diplacus aurantiacus"
"3053491418","Diplacus aurantiacus",-118.27083,28.95,1958,4,29,"MX","Diplacus aurantiacus"
"3125130356","Diplacus aurantiacus",-118.27083,28.95,1958,4,29,"MX","Diplacus aurantiacus"
